,Index,Address,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance, Total ERC20 tnxs, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq sent addr.1, ERC20 uniq rec contract addr, ERC20 avg time between sent tnx, ERC20 avg time between rec tnx, ERC20 avg time between rec 2 tnx, ERC20 avg time between contract tnx, ERC20 min val rec, ERC20 max val rec, ERC20 avg val rec, ERC20 min val sent, ERC20 max val sent, ERC20 avg val sent, ERC20 min val sent contract, ERC20 max val sent contract, ERC20 avg val sent contract, ERC20 uniq sent token name, ERC20 uniq rec token name, ERC20 most sent token type, ERC20_most_rec_token_type
8556,895,0x65af8c81291fb60a20235d9e4de80851f8f845d2,0,25132.01,175924.08,0,7,1,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
8571,910,0x6834d3096793d0731348f1581ae1b20c9b79e26a,2.63,12.99,46.85,3,3,0,1,1,0.01,0.1,0.046667,0.009958,0.099958,0.046632,0,0,0,6,0.139895,0.14,0,0.000105,,,,,,,,,,,,,,,,,,,,,,,,,
8574,913,0x685445fe51b31790538890a6468851afbf7a0519,2493.32,907.98,291819.95,89,77,0,69,86,0.00374,40.19783,2.210982,0,169.4,1.91317,0,0,0,166,170.27209399999995,170.2455978,0,-0.026496247,192,350084.9211,331540.2681,0,10,76,0,65,0,0,0,0,0,55594.8461,2536.847255,0,129786.3072,6139.634594,0,0,0,51,65,StatusNetwork,district0x
8575,914,0x687ae5cc3978bc07db0b7f4d76fbade966cf4ba8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
8583,922,0x68e2ef6244be67fe149c8309e1c5e978fa1a3cab,0,3.16,9749,1,2,0,2,1,0.001619,0.5,0.250809,0.500506,0.500506,0.500506,0,0,0,3,0.50050587,0.50161887,0,0.001113,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
8587,926,0x69428858906050e78dbed8e65083d47139766b3f,0,126.84,211969.08,1,24,0,22,1,0.032504000000000005,6.713586,1.07978,25.913848,25.913848,25.913848,0,0,0,25,25.91384765,25.91470865,0,0.000861,5,19970.937,0,0,0,4,0,5,0,0,0,0,0,19969.6,3994.1874,0,0,0,0,0,0,0,5, ,Yooba token
8601,940,0x6af114154a8850b1c54d48bd9103bdcdb420611b,0,64.21,7539.27,1,15,0,14,1,0.1,1,0.304558,4.567507,4.567507,4.567507,0,0,0,16,4.567507024,4.568368024,0,0.000861,,,,,,,,,,,,,,,,,,,,,,,,,
8603,942,0x6b4888b308d6013407190dfeefbb4c7dc2eaa61f,0,1096.05,5662.03,1,4,0,4,1,0.0163,1.055684,0.442996,1.7715009999999998,1.7715009999999998,1.7715009999999998,0,0,0,5,1.77150102,1.77198402,0,0.000483,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
8605,944,0x6bed8445ada86419243f95a5bb14bc599d62b295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13.37000009,0,0,0,2,0,2,0,0,0,0,0,13.37,6.685,0,0,0,0,0,0,0,2, ,Civic
8627,966,0x6f0041b3906048528a6760a1bc9627a201a83e38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
8633,972,0x703f0116bf2ef4c80efac751a319f097fd2dfe6c,0,29004.93,174029.6,0,6,1,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
8634,973,0x705f704d11020ff07acde8592bb80b044e15de16,0,137.75,36431.38,1,7,0,7,1,0.2,3.3,1.240512,8.68272,8.68272,8.68272,0,0,0,8,8.68272043,8.68358143,0,0.000861,2,1.337,0,0,0,2,0,2,0,0,0,0,0,1.337,0.6685,0,0,0,0,0,0,0,2, ,Blockwell say NOTSAFU
8642,981,0x710b1d822e0e5b9d55f123598f383667502c3a51,0,0,1088.27,1,1,0,1,1,0.504,0.504,0.504,0.50295,0.50295,0.50295,0,0,0,2,0.50295,0.504,0,0.00105,,,,,,,,,,,,,,,,,,,,,,,,,
8651,990,0x72696ce345abb71398384e42cfbf6c9a995246c0,0,896.88,3019.17,1,2,0,2,1,0.033322000000000004,2,1.016661,2.032839,2.032839,2.032839,0,0,0,3,2.0328387,2.0333217,0,0.000483,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
8663,1002,0x74104e8c7f546c7398d198f6678310ce9d1b8814,699.73,2177.32,5754.1,2,2,0,2,2,0.1,0.5,0.3,0.099139,0.4991390000000001,0.299139,0,0,0,4,0.598278,0.6,0,0.001722,,,,,,,,,,,,,,,,,,,,,,,,,
8667,1006,0x74dde07c099e4f017e95e30d0235ada70c7f126f,338.27,293.39,1556.7,2,3,0,3,1,0.17,0.989844,0.551238,0.6633859999999999,0.989361,0.8263739999999999,0,0,0,5,1.65274706,1.65371306,0,0.000966,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
8669,1008,0x74fad851228f905a8f0e46d52259bd593d63c7cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
8681,1020,0x76bb5b6177096b337c79f2f948aa08b0db5f5211,12446.09,373.55,164668.55,12,41,0,34,8,0.00105,11.26045,0.872825,0.031726,23.792455,3.027526,0,0,0,53,36.33030647,35.78582947,0,-0.544477,4,13.37,0,0,0,4,0,4,0,0,0,0,0,13.37,3.3425,0,0,0,0,0,0,0,4, ,GSENetwork
8682,1021,0x76c88cd1ec2442c4f929b0f87280be006d7ba725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
8697,1036,0x7908e104ae43e5e6bac2d3fdaae3ccdf07ed8b8c,1021.58,218.76,12547.9,8,20,0,19,5,0.5,6,2.014076,0.05,36.4,5.03125,0,0,0,28,40.25,40.28151803,0,0.03151803,1,6.66e-16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,WinETHFree
8702,1041,0x798fb97bda4db2bdb5f75553f5a1ba73a5edcf30,0,1077.54,26257.62,1,8,0,8,1,0.5,2.2073,1.045678,8.364563,8.364563,8.364563,0,0,0,9,8.36456345,8.36542445,0,0.000861,2,1.337,0,0,0,2,0,2,0,0,0,0,0,1.337,0.6685,0,0,0,0,0,0,0,2, ,Blockwell say NOTSAFU
8713,1052,0x7b31c59e00393f56fea6884bb24166b24b99c62a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
8772,1111,0x8105ed8a3be363e32c91a0904cd59e0f843d7123,0,0,37.33,0,1,1,1,0,0.05,0.05,0.05,0,0,0,0,0,0,2,0,0.05,0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,
8786,1125,0x82eb193d2fad35d9c401e7318f82861c6924bfff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
8792,1131,0x8374aa52bf36eabca06e33c4163a081f53e39aa3,0,82.07,16268.6,1,13,0,12,1,0.1,10,3.436865,44.67,44.67,44.67,0,0,0,14,44.67,44.67924914,0,0.00924914,2,28.37,0,0,0,2,0,2,0,0,0,0,13.37,15,14.185,0,0,0,0,0,0,0,2, ,Blockwell say NOTSAFU
8808,1147,0x858457daa7e087ad74cdeeceab8419079bc2ca03,262.68,197.66,50572.37,109,111,0,104,54,0.01,193.5,14.689887,0,680,14.959357999999998,0,0,0,220,1630.57,1630.577419,0,0.007419133,211,964541.1933,958145.8563,0,14,112,0,41,0,0,0,0,0,250000,6606.446529999998,0,493245,14740.70548,0,0,0,34,41,MCAP,MCAP
8812,1151,0x860f3b648111294346897c6a8309ffbf22265526,0,653.8,8769.03,1,4,0,4,1,0.005,5,2.736968,10.947555,10.947555,10.947555,0,0,0,5,10.94755528,10.94787028,0,0.000315,,,,,,,,,,,,,,,,,,,,,,,,,
8834,1173,0x87eed16b97b08fd92491c66d28226b33eb4f2c8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
8838,1177,0x882f33f162ab64d427182087dd4916c537de8582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
8851,1190,0x89271335db9d0024f725ab23415678cdea3eb368,0,0,1563.92,1,1,0,1,1,2.14,2.14,2.14,2.129139,2.129139,2.129139,0,0,0,2,2.129139,2.14,0,0.010861,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
8857,1196,0x89e5124b5162a0ceec512e8ba97cd5e6f065fd13,14.74,431.18,7790.7,2,18,0,18,2,0.065,8,0.968429,8.758778,8.759072,8.758925,0,0,0,20,17.51785032,17.431715,0,-0.086135319,,,,,,,,,,,,,,,,,,,,,,,,,
8862,1201,0x8a65c8565504a2bde31f9c09125f5b9d53b2b07e,0,0,56865.3,1,1,0,1,1,0.5,0.5,0.5,0.4991390000000001,0.4991390000000001,0.4991390000000001,0,0,0,2,0.4991390000000001,0.5,0,0.000861,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
8869,1208,0x8af1380c436fc019b8055c61d09e3ee5f182278c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
8879,1218,0x8c155c3f4c79485dbb0eef5b4076fd426b3f8c65,0,0,0,0,1,0,1,0,0.38852,0.38852,0.38852,0,0,0,0,0,0,1,0,0.38851953,0,0.38851953,,,,,,,,,,,,,,,,,,,,,,,,,
8882,1221,0x8c3b6f2dacc5a7ed7dcab43a53b8056aae6800b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
8883,1222,0x8c500bd17174e8604ff9ad3399bd13af245eef52,0,0,18.43,1,1,0,1,1,8.534054,8.534054,8.534054,8.5335,8.5335,8.5335,0,0,0,2,8.5335,8.53405353,0,0.00055353,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
8887,1226,0x8cae2a8734d781a8cec7e2f514da6f5072f7a6e0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
8893,1232,0x8d4426f94e42f721c7116e81d6688cd935cb3b4f,0,106.31,1488.35,0,14,0,12,0,0.5,17.3564,3.282046,0,0,0,0,0,0,14,0,45.94865,0,45.94865,5,100.337,0,0,0,4,0,5,0,0,0,0,0,99,20.0674,0,0,0,0,0,0,0,5, ,ERC20
8924,1263,0x9145cb518fd02877fe8efa077c3ead95235fda22,0,0,1849.22,1,1,0,1,1,0.51,0.51,0.51,0.5098739999999999,0.5098739999999999,0.5098739999999999,0,0,0,2,0.5098739999999999,0.51,0,0.000126,,,,,,,,,,,,,,,,,,,,,,,,,
8933,1272,0x92cd726ce03ceaa4bf7198ce9c52d05d63cee575,0,65.53,2308.67,1,10,0,10,1,0.01,4.86,0.860892,8.60806,8.60806,8.60806,0,0,0,11,8.60805953,8.60892053,0,0.000861,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
8955,1294,0x94ff38c3e18bb715cd9061810942d16a587c6566,0,0,836.27,1,1,0,1,1,0.7,0.7,0.7,0.69,0.69,0.69,0,0,0,2,0.69,0.7,0,0.01,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
8975,1314,0x9826cac2a9fc7dd43c6d3713694b20b036895be6,3323.73,0,9971.2,3,1,0,1,2,0.016138999999999997,0.016138999999999997,0.016138999999999997,0,0.011863,0.003954,0,0,0,4,0.011863249,0.016138999999999997,0,0.004275751,3,480449.096,480449.096,0,1,1,0,1,0,0,0,0,178534.92,301914.17600000004,240224.548,480449.096,480449.096,480449.096,0,0,0,1,1,NOAHCOIN,NOAHCOIN
8979,1318,0x9852286460022e5151381361ba4271c7272cf966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
8982,1321,0x98c29afea6f69b59ad1790ce2e0effc0bd38433f,0,208.66,13103.38,1,60,0,39,1,0.001,5,0.612536,36.751311,36.751311,36.751311,0,0,0,61,36.75131132,36.75217232,0,0.000861,,,,,,,,,,,,,,,,,,,,,,,,,
8985,1324,0x9951be5ac7daf77724a4f7443bef446f6184a377,410.33,7212.83,22869.48,3,3,0,3,1,0.4,7.994,3.068,0.399139,7.993202,3.067181,0,0,0,6,9.201543,9.204,0,0.002457,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
8989,1328,0x99bad2f2fe5856a02489440568d22fc8852deab5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
9023,1362,0x9db99e73c52bcc353963022ac184a25e80f655bd,0,42.21,29974.48,1,4,0,3,1,0.02,3,1.0275,4.109139,4.109139,4.109139,0,0,0,5,4.109139,4.11,0,0.000861,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
9026,1365,0x9e009c57b36ac7e3382697b4c9d3e7092a1cdb42,204.28,560.88,8312.82,5,13,0,12,3,0.006176,5,0.796373,0,10.30192,2.069384,0,0,0,18,10.34692,10.35284611,0,0.005926105,2,133.65,133,0,1,1,0,1,0,0,0,0,133.65,133.65,133.65,133,133,133,0,0,0,1,1,OmiseGO,OmiseGO
9037,1376,0xa05554fa940043c7ba191b16cbbe404c3f898f48,0,32975.87,197855.22,0,6,1,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
9039,1378,0xa0c7d4f3fc7f8a46fb58990228d0b82a0354f371,74120.64,253.61,446752.73,6,8,0,8,5,0,5.5,1.561177,0.14,7.01,2.0811330000000003,0,0,0,14,12.4868,12.48942,0,0.00262,5,100.337,0,0,0,4,0,5,0,0,0,0,0,99,20.0674,0,0,0,0,0,0,0,5, ,ERC20
9043,1382,0xa1b04a60a35854d0749ae39b0346bceb55247ecc,2754.12,517.46,9814.75,3,3,0,3,3,0.124492,1.020475,0.714989,0.086587,1.057282,0.7146859999999999,0,0,0,6,2.14405764,2.14496688,0,0.00090924,,,,,,,,,,,,,,,,,,,,,,,,,
9050,1389,0xa2896b45f8bd313b777f1027724da1b5f2205a58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
9063,1402,0xa3570c82d03bbf8c337799fe3f502729d3cf0dbc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
9068,1407,0xa3d120c2a03a58489f65d24880ff6b43d7a63235,485.61,0,971.22,2,1,0,1,2,0.98029,0.98029,0.98029,1.23,1.24,1.235,0,0,0,3,2.47,0.98029,0,-1.48971,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
9081,1420,0xa51960df18ca816b738a401ac310656fba0d52ef,644.13,1899.37,15872.15,4,7,0,6,3,0.007776,1.204534,0.624387,0.492043,2.169385,1.091034,0,0,0,11,4.364135758,4.370706393,0,0.006570635,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
9094,1433,0xa62b5f23f4b3ddc20f879c3ff58d4b1ef2952d97,0,39683.64,198418.2,0,5,1,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
9099,1438,0xa69ea6ab7707c551eeae1d443e179318a9dc73ee,525.97,91.97,6731.33,10,16,0,12,10,0.473526,1.8,1.026256,0.00632,5,0.622805,0,0,0,26,6.22804538,16.42008804,0,10.19204266,4,100.337,0,0,0,4,0,4,0,0,0,0,0,99,25.08425,0,0,0,0,0,0,0,4, ,GSENetwork
9100,1439,0xa6b60dd3be491aafe5aba8622b35c0ead608d3fd,0,0,45707.75,1,1,0,1,1,0.5,0.5,0.5,0.499559,0.499559,0.499559,0,0,0,2,0.499559,0.5,0,0.000441,2,10,0,0,0,2,0,2,0,0,0,0,0,10,5,0,0,0,0,0,0,0,2, ,VIU
9110,1449,0xa7fa566ef4f221737a7c89c3600f1e456c7d6604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
9113,1452,0xa82e2b7ee7c92d6062db14de092a4838a816b1f0,0,0,2398.67,1,1,0,1,1,0.1,0.1,0.1,0.09688,0.09688,0.09688,0,0,0,2,0.09688,0.1,0,0.00312,,,,,,,,,,,,,,,,,,,,,,,,,
9135,1474,0xaac6020b6216be72af7b3c322dd27cea257276b3,34595.15,79244.84,376115.15,4,3,0,3,4,0.0335,0.0335,0.0335,0.033148000000000004,0.033624,0.033316000000000005,0,0,0,7,0.13326489,0.1005,0,-0.03276489,1,0,100,0,1,0,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,1,0,blockwell.ai KYC Casper Token, 
9141,1480,0xaba49b563feed7f617ae2fcff86c3a6e8821c387,0,785.91,2357.73,0,3,1,3,0,0.01,0.04,0.023333,0,0,0,0,0,0,4,0,0.07,0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,
9143,1482,0xabbd5f7d4de3c91706c73fd7d09b9ec3ed9ca697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
9166,1505,0xaec2cc8986bb14c0c604d5adf725ba33920102bc,757.47,28.5,53682.07,65,156,0,136,12,0,10,0.922307,0.04083,4,2.234619,0,0,0,221,145.2502133,143.87984980000004,0,-1.370363577,2,15001.337,0,0,0,2,0,2,0,0,0,0,1.337,15000,7500.6685,0,0,0,0,0,0,0,2, ,Blockwell say NOTSAFU
9174,1513,0xaf70168cdac454fa9ff94e5458d450ae7eeb7ae8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
9181,1520,0xb0d2d2791657ce6cdf48b77a1e10f62e9b4ee74b,0,637.54,6861.97,1,5,0,5,1,0.5,3.694424,1.314885,6.573374,6.573374,6.573374,0,0,0,6,6.5733741,6.5744241,0,0.00105,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
9190,1529,0xb177fc9a7caaa9c50d82c5d2533750f1d72aac86,262976,0,525952,2,1,0,1,2,0.2,0.2,0.2,0.083,0.11574,0.09937,0,0,0,3,0.19874,0.2,0,0.00126,2,2.202720526,0,0,0,2,0,2,0,0,0,0,0,2.202721,1.10136,0,0,0,0,0,0,0,2, ,Livepeer Token
9217,1556,0xb53e95a4b7c5e15a790df3a66709b2e9f1cf9e3f,2980.66,39315.12,450350.28,6,11,0,11,6,0.01,7.406331,1.292702,0.04,9.4,2.269253,0,0,0,17,13.61551798,14.21972297,0,0.6042049979999999,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
9230,1569,0xb6591bbfdd9adfe48f174e741c35119b08b02e60,0,0,15810.1,1,1,0,1,1,0.059814,0.059814,0.059814,0.058953,0.058953,0.058953,0,0,0,2,0.05895325,0.05981425,0,0.000861,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
9240,1579,0xb75be435ee985ab09f99299a90b03937b33855c6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
9258,1597,0xb9cee6fa32eb4d0c8f30e3cd335b72461bd9126e,0,110.26,405783,1,19,0,18,1,0.4970000000000001,3,1.097389,29.849521000000006,29.849521000000006,29.849521000000006,0,0,0,20,29.84952065,20.85038165,0,-8.999139,5,100.337,0,0,0,4,0,5,0,0,0,0,0,99,20.0674,0,0,0,0,0,0,0,5, ,ERC20
9260,1599,0xb9d957ed3c592cea30f715b80f08a86614648295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
9268,1607,0xba83e9ce38b10522e3d6061a12779b7526839eda,444.89,949.37,158469.38,130,106,0,66,50,0,160,18.780728,0,739,15.311076000000002,0,0,0,236,1990.43984,1990.757132,0,0.31729108,304,1268327.812,1268319.117,0,17,74,0,50,0,0,0,0,0,460847.7766,6893.085934999999,0,415855.4729,10569.32597,0,0,0,43,48,FunFair,FunFair
9295,1634,0xbde430f54a63016d8a5f31f243761653728086a2,0,5.92,262772.48,1,2,0,2,1,0.050805,2.1878,1.1193030000000002,2.237744,2.237744,2.237744,0,0,0,3,2.237744114,2.238605114,0,0.000861,2,100.337,0,0,0,2,0,2,0,0,0,0,1.337,99,50.1685,0,0,0,0,0,0,0,2, ,Blockwell say NOTSAFU
9305,1644,0xbefa0509207c8834003af4bd82d13876f1a58fdd,13736.38,589.89,29242.43,2,3,0,3,2,0.001,0.052739,0.021246,0.030083,0.030772000000000008,0.030428,0,0,0,5,0.060855554,0.06373939,0,0.002883836,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
9314,1653,0xc0fed35b43f59c2bfb1eb544bd8921bfb18140c2,4239.43,3998.93,113653.47,7,21,0,6,6,0.000752,5.001697,0.438856,0.025,2.472709,1.3157370000000002,0,0,0,28,9.210159775,9.215966275,0,0.0058065,4,350.0541833000001,0,0,0,4,0,4,0,0,0,0,0,340,87.51354599999998,0,0,0,0,0,0,0,4, ,Livepeer Token
9317,1656,0xc169a0e826f22fc7d37a48aaa346ffb4521c35cd,0,111.39,83599.63,1,11,0,11,1,0.1,20,3.333606,36.669223,36.669223,36.669223,0,0,0,12,36.66922305,36.66966405,0,0.000441,,,,,,,,,,,,,,,,,,,,,,,,,
9318,1657,0xc1b439273b8ba8ab5489d5ed945f559f90d92988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
9356,1695,0xc5f6690f7b60fe739908e02aec46ae07718cec5f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
9391,1730,0xcb3883a9afe5b47fe83cac5a2dec2aa841a62973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
9396,1735,0xcbcd4b518890429c0ffef3d782ed99b3adff009b,0,504.46,269522.73,1,29,0,29,1,1e-06,20,5.123842,148.59098,148.59098,148.59098,0,0,0,30,148.5909801,148.5914211,0,0.000441,6,4587.1663899999985,0,0,0,5,0,6,0,0,0,0,0,2971.828423,764.527732,0,0,0,0,0,0,0,6, ,XENON
9425,1764,0xcecf09f9b5c6d4d7651cb83ec8522d5879a300b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
9429,1768,0xcf060f72ea615dc395f08d6205d3540a7142c712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
9437,1776,0xd0ac32ab01d9d3ec145ef63f73bf4e222dbcc0fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
9439,1778,0xd0b473271e9d38dfd11925d62ef8c0a2cf033a9c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
9440,1779,0xd0bd5be5df3681608f5fda3d003efaa0371dc4d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
9451,1790,0xd261e98abd0ebc6ccaa3c57a9bb017b0720c1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,13.37,13.37,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
9470,1809,0xd47a0ce5d41eb793bd7008436082388b6894dc9e,0,405.23,11197.9,1,4,0,4,1,0.505966,3.495,1.497742,5.989916,5.989916,5.989916,0,0,0,5,5.98991618,5.99096618,0,0.00105,1,1.337,0,0,0,1,0,1,0,0,0,0,1.337,1.337,1.337,0,0,0,0,0,0,0,1, ,Blockwell say NOTSAFU
9473,1812,0xd50fcd07007255599a9a8cedd881f863bcd65eb1,0,0,8884.42,1,1,0,1,1,0.5,0.5,0.5,0.48,0.48,0.48,0,0,0,2,0.48,0.5,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
